# Log10(wave)  Resid
 3.8986000 1.00499
 3.8987000 1.00383
 3.8988000 1.00165
 3.8989000 1.00292
 3.8990000 1.00405
 3.8991000 1.00010
 3.8992000 1.00169
 3.8993000 1.00000
 3.8994000 0.999455
 3.8995000 0.998805
 3.8996000 0.997229
 3.8997000 0.996991
 3.8998000 0.997557
 3.8999000 0.997927
 3.9000000 0.996462
 3.9001000 0.995175
 3.9002000 0.998604
 3.9003000 0.997527
 3.9004000 0.998553
 3.9005000 0.999840
 3.9006000 1.00015
 3.9007000 0.999481
 3.9008000 1.00070
 3.9009000 1.00007
 3.9010000 1.00199
 3.9011000 1.00238
 3.9012000 1.00087
 3.9013000 1.00185
 3.9014000 1.00516
 3.9015000 1.00247
 3.9016000 1.00011
 3.9017000 1.00007
 3.9018000 0.998451
 3.9019000 1.00159
 3.9020000 1.00159
 3.9021000 1.00001
 3.9022000 1.00382
 3.9023000 1.00041
 3.9024000 0.998085
 3.9025000 0.997523
 3.9026000 1.00141
 3.9027000 0.999418
 3.9028000 0.997902
 3.9029000 1.00446
 3.9030000 1.00409
 3.9031000 0.998030
 3.9032000 0.997107
 3.9033000 0.998039
 3.9034000 0.999986
 3.9035000 1.00062
 3.9036000 1.00136
 3.9037000 1.00194
 3.9038000 1.00228
 3.9039000 1.00086
 3.9040000 1.00133
 3.9041000 1.00122
 3.9042000 1.00090
 3.9043000 1.00152
 3.9044000 0.999398
 3.9045000 0.999908
 3.9046000 1.00043
 3.9047000 1.00447
 3.9048000 1.00430
 3.9049000 1.00011
 3.9050000 1.00079
 3.9051000 1.00129
 3.9052000 1.00242
 3.9053000 1.00304
 3.9054000 1.00135
 3.9055000 0.999362
 3.9056000 0.999024
 3.9057000 0.999285
 3.9058000 0.998668
 3.9059000 0.999251
 3.9060000 1.00281
 3.9061000 1.00079
 3.9062000 1.00230
 3.9063000 1.00166
 3.9064000 1.00053
 3.9065000 1.00158
 3.9066000 1.00008
 3.9067000 1.00152
 3.9068000 1.00484
 3.9069000 1.00125
 3.9070000 1.00210
 3.9071000 1.00233
 3.9072000 1.00297
 3.9073000 1.00462
 3.9074000 1.00308
 3.9075000 1.00150
 3.9076000 1.00308
 3.9077000 1.00337
 3.9078000 1.00254
 3.9079000 1.00362
 3.9080000 1.00298
 3.9081000 1.00297
 3.9082000 1.00408
 3.9083000 1.00370
 3.9084000 1.00083
 3.9085000 1.00139
 3.9086000 1.00222
 3.9087000 1.00294
 3.9088000 1.00447
 3.9089000 1.00457
 3.9090000 1.00401
 3.9091000 1.00383
 3.9092000 1.00406
 3.9093000 1.00375
 3.9094000 1.00381
 3.9095000 1.00524
 3.9096000 1.00373
 3.9097000 1.00347
 3.9098000 1.00459
 3.9099000 1.00350
 3.9100000 1.00443
 3.9101000 1.00427
 3.9102000 1.00415
 3.9103000 1.00567
 3.9104000 1.00409
 3.9105000 1.00489
 3.9106000 1.00593
 3.9107000 1.00487
 3.9108000 1.00506
 3.9109000 1.00374
 3.9110000 1.00320
 3.9111000 1.00433
 3.9112000 1.00461
 3.9113000 1.00506
 3.9114000 1.00559
 3.9115000 1.00303
 3.9116000 1.00381
 3.9117000 1.00439
 3.9118000 1.00567
 3.9119000 1.00434
 3.9120000 1.00256
 3.9121000 1.00703
 3.9122000 1.00673
 3.9123000 1.00320
 3.9124000 1.00483
 3.9125000 1.00575
 3.9126000 1.00497
 3.9127000 1.00235
 3.9128000 1.00282
 3.9129000 1.00454
 3.9130000 1.00141
 3.9131000 1.00325
 3.9132000 1.00353
 3.9133000 1.00125
 3.9134000 1.00112
 3.9135000 0.999283
 3.9136000 1.00013
 3.9137000 1.00403
 3.9138000 1.00164
 3.9139000 1.00099
 3.9140000 1.00051
 3.9141000 1.00347
 3.9142000 1.00422
 3.9143000 1.00448
 3.9144000 1.00434
 3.9145000 1.00220
 3.9146000 1.00197
 3.9147000 1.00356
 3.9148000 1.00060
 3.9149000 1.00127
 3.9150000 1.00149
 3.9151000 1.00004
 3.9152000 1.00419
 3.9153000 1.00572
 3.9154000 1.00234
 3.9155000 1.00301
 3.9156000 1.00334
 3.9157000 1.00159
 3.9158000 1.00239
 3.9159000 1.00405
 3.9160000 1.00357
 3.9161000 1.00547
 3.9162000 1.00248
 3.9163000 1.00349
 3.9164000 1.00483
 3.9165000 1.00282
 3.9166000 1.00329
 3.9167000 1.00403
 3.9168000 1.00505
 3.9169000 1.00410
 3.9170000 1.00439
 3.9171000 1.00380
 3.9172000 1.00417
 3.9173000 1.00333
 3.9174000 1.00324
 3.9175000 1.00301
 3.9176000 1.00447
 3.9177000 1.00428
 3.9178000 1.00350
 3.9179000 1.00172
 3.9180000 1.00213
 3.9181000 1.00501
 3.9182000 1.00105
 3.9183000 1.00510
 3.9184000 1.00773
 3.9185000 1.00182
 3.9186000 0.999101
 3.9187000 1.00675
 3.9188000 1.00744
 3.9189000 1.00178
 3.9190000 1.00475
 3.9191000 1.00162
 3.9192000 1.00438
 3.9193000 1.00864
 3.9194000 1.00182
 3.9195000 1.00187
 3.9196000 1.00239
 3.9197000 1.00229
 3.9198000 1.00356
 3.9199000 1.00683
 3.9200000 1.00422
 3.9201000 1.00350
 3.9202000 1.00521
 3.9203000 1.00368
 3.9204000 1.00222
 3.9205000 1.00053
 3.9206000 1.00005
 3.9207000 0.998743
 3.9208000 0.997989
 3.9209000 0.998776
 3.9210000 0.997318
 3.9211000 0.998724
 3.9212000 0.997666
 3.9213000 1.00250
 3.9214000 1.00341
 3.9215000 1.00265
 3.9216000 1.01331
 3.9217000 1.02159
 3.9218000 1.00435
 3.9219000 0.999750
 3.9220000 1.00164
 3.9221000 1.00598
 3.9222000 1.00262
 3.9223000 1.00119
 3.9224000 1.00227
 3.9225000 0.998524
 3.9226000 1.00174
 3.9227000 1.00501
 3.9228000 1.00357
 3.9229000 1.00321
 3.9230000 1.00240
 3.9231000 1.00143
 3.9232000 1.00190
 3.9233000 1.00197
 3.9234000 1.00201
 3.9235000 1.00356
 3.9236000 1.00150
 3.9237000 1.00155
 3.9238000 0.999485
 3.9239000 0.999897
 3.9240000 1.00018
 3.9241000 1.00154
 3.9242000 1.01518
 3.9243000 1.00565
 3.9244000 1.01562
 3.9245000 1.01873
 3.9246000 1.00613
 3.9247000 1.00199
 3.9248000 1.00202
 3.9249000 1.00154
 3.9250000 1.00276
 3.9251000 1.00112
 3.9252000 1.00381
 3.9253000 1.00818
 3.9254000 1.00508
 3.9255000 1.00313
 3.9256000 1.00175
 3.9257000 1.00441
 3.9258000 1.00839
 3.9259000 1.00454
 3.9260000 1.02233
 3.9261000 1.01822
 3.9262000 1.00294
 3.9263000 0.998952
 3.9264000 1.00078
 3.9265000 1.00075
 3.9266000 1.00177
 3.9267000 1.00135
 3.9268000 1.00287
 3.9269000 1.00558
 3.9270000 1.00256
 3.9271000 1.00149
 3.9272000 1.00780
 3.9273000 1.00574
 3.9274000 1.00098
 3.9275000 1.00382
 3.9276000 1.00661
 3.9277000 0.994167
 3.9278000 1.00113
 3.9279000 1.01081
 3.9280000 1.00216
 3.9281000 0.999568
 3.9282000 1.00438
 3.9283000 1.00609
 3.9284000 1.00555
 3.9285000 1.00438
 3.9286000 1.00508
 3.9287000 1.00711
 3.9288000 1.00572
 3.9289000 1.00361
 3.9290000 1.00503
 3.9291000 1.00373
 3.9292000 1.00523
 3.9293000 1.00696
 3.9294000 1.00486
 3.9295000 1.00313
 3.9296000 1.00922
 3.9297000 1.00954
 3.9298000 1.01035
 3.9299000 1.01558
 3.9300000 1.00882
 3.9301000 1.00189
 3.9302000 1.00392
 3.9303000 1.00555
 3.9304000 1.00359
 3.9305000 1.00305
 3.9306000 1.00487
 3.9307000 1.00709
 3.9308000 1.00623
 3.9309000 1.00608
 3.9310000 1.00703
 3.9311000 1.00709
 3.9312000 1.00651
 3.9313000 1.00495
 3.9314000 1.00475
 3.9315000 1.00525
 3.9316000 1.00399
 3.9317000 1.00629
 3.9318000 1.00539
 3.9319000 1.00529
 3.9320000 1.00887
 3.9321000 1.00804
 3.9322000 1.00765
 3.9323000 1.00663
 3.9324000 1.00721
 3.9325000 1.00837
 3.9326000 1.00747
 3.9327000 1.00846
 3.9328000 1.00721
 3.9329000 1.00643
 3.9330000 1.00670
 3.9331000 1.00812
 3.9332000 1.00670
 3.9333000 1.00790
 3.9334000 1.00724
 3.9335000 1.00574
 3.9336000 1.00578
 3.9337000 1.00442
 3.9338000 1.00221
 3.9339000 1.00427
 3.9340000 1.00350
 3.9341000 0.999802
 3.9342000 0.998426
 3.9343000 0.992941
 3.9344000 0.990762
 3.9345000 0.994228
 3.9346000 0.992833
 3.9347000 0.995859
 3.9348000 0.997743
 3.9349000 0.998055
 3.9350000 1.00037
 3.9351000 1.00088
 3.9352000 1.00161
 3.9353000 0.999384
 3.9354000 1.00005
 3.9355000 1.00230
 3.9356000 1.00447
 3.9357000 1.00259
 3.9358000 1.00191
 3.9359000 1.00315
 3.9360000 1.00640
 3.9361000 1.00913
 3.9362000 1.00836
 3.9363000 1.00585
 3.9364000 1.00388
 3.9365000 1.00492
 3.9366000 1.00943
 3.9367000 1.00861
 3.9368000 1.00782
 3.9369000 1.00653
 3.9370000 1.00403
 3.9371000 1.00476
 3.9372000 1.00732
 3.9373000 1.00148
 3.9374000 1.00224
 3.9375000 1.00221
 3.9376000 1.00138
 3.9377000 1.00137
 3.9378000 1.00601
 3.9379000 1.00405
 3.9380000 1.00442
 3.9381000 1.00268
 3.9382000 1.00545
 3.9383000 1.00388
 3.9384000 1.00453
 3.9385000 1.00437
 3.9386000 1.00502
 3.9387000 1.00466
 3.9388000 1.00091
 3.9389000 1.00189
 3.9390000 1.00506
 3.9391000 1.00604
 3.9392000 1.00605
 3.9393000 1.00641
 3.9394000 1.00569
 3.9395000 1.00625
 3.9396000 1.00602
 3.9397000 1.00700
 3.9398000 1.00648
 3.9399000 1.00593
 3.9400000 1.00694
 3.9401000 1.00833
 3.9402000 1.00684
 3.9403000 1.00704
 3.9404000 1.00636
 3.9405000 1.00796
 3.9406000 1.00959
 3.9407000 1.00739
 3.9408000 1.00779
 3.9409000 1.00907
 3.9410000 1.00954
 3.9411000 1.00892
 3.9412000 1.00711
 3.9413000 1.00716
 3.9414000 1.00633
 3.9415000 1.00587
 3.9416000 1.00472
 3.9417000 1.00400
 3.9418000 1.00570
 3.9419000 1.00362
 3.9420000 1.00088
 3.9421000 1.00214
 3.9422000 1.00262
 3.9423000 1.00110
 3.9424000 1.00205
 3.9425000 1.00323
 3.9426000 0.995374
 3.9427000 1.00157
 3.9428000 1.00925
 3.9429000 1.00262
 3.9430000 0.996559
 3.9431000 1.01283
 3.9432000 1.01443
 3.9433000 1.00432
 3.9434000 1.00132
 3.9435000 1.00456
 3.9436000 1.01277
 3.9437000 1.01191
 3.9438000 1.00636
 3.9439000 1.00781
 3.9440000 1.00758
 3.9441000 1.00341
 3.9442000 1.00306
 3.9443000 1.00759
 3.9444000 1.00723
 3.9445000 1.00613
 3.9446000 1.00660
 3.9447000 1.00871
 3.9448000 1.00871
 3.9449000 1.00874
 3.9450000 1.00676
 3.9451000 1.00482
 3.9452000 1.00771
 3.9453000 1.00779
 3.9454000 1.00994
 3.9455000 1.00628
 3.9456000 1.00408
 3.9457000 1.01315
 3.9458000 1.03067
 3.9459000 1.00334
 3.9460000 1.01856
 3.9461000 1.02486
 3.9462000 1.00732
 3.9463000 1.01209
 3.9464000 1.00878
 3.9465000 1.01025
 3.9466000 1.01081
 3.9467000 1.00573
 3.9468000 1.00463
 3.9469000 1.00708
 3.9470000 1.01089
 3.9471000 1.00645
 3.9472000 1.00665
 3.9473000 1.00888
 3.9474000 1.00269
 3.9475000 1.00175
 3.9476000 1.00562
 3.9477000 1.00904
 3.9478000 1.00407
 3.9479000 1.00395
 3.9480000 1.01265
 3.9481000 1.01251
 3.9482000 1.00922
 3.9483000 1.00735
 3.9484000 1.00401
 3.9485000 1.00086
 3.9486000 1.01633
 3.9487000 1.02022
 3.9488000 1.00046
 3.9489000 1.02830
 3.9490000 1.02567
 3.9491000 1.00861
 3.9492000 1.00673
 3.9493000 1.00711
 3.9494000 1.00844
 3.9495000 1.01286
 3.9496000 1.00724
 3.9497000 1.01289
 3.9498000 1.01415
 3.9499000 1.00676
 3.9500000 1.00753
 3.9501000 1.00385
 3.9502000 1.00869
 3.9503000 1.01973
 3.9504000 1.00425
 3.9505000 1.01441
 3.9506000 1.02345
 3.9507000 1.01066
 3.9508000 1.00682
 3.9509000 1.00548
 3.9510000 1.00556
 3.9511000 1.00556
 3.9512000 1.00509
 3.9513000 1.00473
 3.9514000 1.00818
 3.9515000 1.00525
 3.9516000 1.00096
 3.9517000 1.00994
 3.9518000 1.01117
 3.9519000 1.00747
 3.9520000 1.00770
 3.9521000 1.01353
 3.9522000 1.01519
 3.9523000 1.00750
 3.9524000 1.02081
 3.9525000 1.01590
 3.9526000 1.00762
 3.9527000 1.00672
 3.9528000 1.00751
 3.9529000 1.00636
 3.9530000 1.00738
 3.9531000 1.00974
 3.9532000 1.00735
 3.9533000 1.00871
 3.9534000 1.00473
 3.9535000 1.00838
 3.9536000 1.01992
 3.9537000 1.00668
 3.9538000 0.968517
 3.9539000 0.926169
 3.9540000 0.980500
 3.9541000 1.08967
 3.9542000 1.11320
 3.9543000 1.02375
 3.9544000 0.947284
 3.9545000 0.970333
 3.9546000 0.982834
 3.9547000 0.977031
 3.9548000 0.984804
 3.9549000 0.982884
 3.9550000 0.979383
 3.9551000 0.935385
 3.9552000 0.920202
 3.9553000 0.977746
 3.9554000 0.969804
 3.9555000 0.922422
 3.9556000 0.921461
 3.9557000 0.965033
 3.9558000 0.985061
 3.9559000 0.992930
 3.9560000 1.02048
 3.9561000 1.03144
 3.9562000 1.02934
 3.9563000 1.00659
 3.9564000 0.993808
 3.9565000 1.01357
 3.9566000 1.01348
 3.9567000 1.00112
 3.9568000 1.01042
 3.9569000 1.01087
 3.9570000 1.00701
 3.9571000 1.00599
 3.9572000 1.00611
 3.9573000 1.00504
 3.9574000 1.00409
 3.9575000 1.00496
 3.9576000 1.00798
 3.9577000 1.00730
 3.9578000 1.00891
 3.9579000 1.00605
 3.9580000 1.00696
 3.9581000 1.00810
 3.9582000 1.00355
 3.9583000 1.00457
 3.9584000 1.00452
 3.9585000 1.00047
 3.9586000 0.999308
 3.9587000 1.00095
 3.9588000 0.998798
 3.9589000 1.00070
 3.9590000 1.00593
 3.9591000 1.00430
 3.9592000 1.00338
 3.9593000 1.00809
 3.9594000 1.00666
 3.9595000 1.00643
 3.9596000 1.00797
 3.9597000 1.00546
 3.9598000 1.00492
 3.9599000 1.00359
 3.9600000 1.00253
 3.9601000 1.00784
 3.9602000 1.00898
 3.9603000 1.00596
 3.9604000 1.01035
 3.9605000 1.00838
 3.9606000 1.00525
 3.9607000 1.01270
 3.9608000 1.00974
 3.9609000 1.00370
 3.9610000 1.00964
 3.9611000 1.00881
 3.9612000 1.00626
 3.9613000 1.00401
 3.9614000 1.00737
 3.9615000 1.00527
 3.9616000 1.00307
 3.9617000 1.00782
 3.9618000 1.01053
 3.9619000 1.00746
 3.9620000 1.00365
 3.9621000 1.00643
 3.9622000 1.00889
 3.9623000 1.01037
 3.9624000 1.00564
 3.9625000 1.00776
 3.9626000 1.00903
 3.9627000 1.00895
 3.9628000 1.01033
 3.9629000 1.00850
 3.9630000 1.00914
 3.9631000 1.00959
 3.9632000 1.00807
 3.9633000 1.01022
 3.9634000 1.00681
 3.9635000 1.00962
 3.9636000 1.01026
 3.9637000 1.00711
 3.9638000 1.00878
 3.9639000 1.00827
 3.9640000 1.01076
 3.9641000 1.01108
 3.9642000 1.00143
 3.9643000 1.00795
 3.9644000 1.02453
 3.9645000 1.01125
 3.9646000 0.982376
 3.9647000 0.987173
 3.9648000 1.02259
 3.9649000 1.04400
 3.9650000 1.03701
 3.9651000 1.03745
 3.9652000 1.04234
 3.9653000 1.03802
 3.9654000 1.03268
 3.9655000 1.02840
 3.9656000 1.01772
 3.9657000 1.01019
 3.9658000 1.02037
 3.9659000 1.02153
 3.9660000 0.996609
 3.9661000 1.00445
 3.9662000 1.01538
 3.9663000 1.00389
 3.9664000 1.01121
 3.9665000 1.02556
 3.9666000 1.01740
 3.9667000 0.992678
 3.9668000 1.00080
 3.9669000 1.01055
 3.9670000 1.00830
 3.9671000 1.00865
 3.9672000 1.00745
 3.9673000 1.00894
 3.9674000 1.00844
 3.9675000 1.00902
 3.9676000 1.00748
 3.9677000 1.00801
 3.9678000 1.00935
 3.9679000 1.00505
 3.9680000 1.00604
 3.9681000 1.00428
 3.9682000 1.00448
 3.9683000 1.00539
 3.9684000 1.00565
 3.9685000 1.01002
 3.9686000 1.00820
 3.9687000 1.00850
 3.9688000 1.01798
 3.9689000 1.01444
 3.9690000 0.996571
 3.9691000 1.03523
 3.9692000 1.07070
 3.9693000 1.02599
 3.9694000 0.973669
 3.9695000 1.02222
 3.9696000 1.02379
 3.9697000 0.992727
 3.9698000 1.01450
 3.9699000 1.01420
 3.9700000 1.00441
 3.9701000 1.00671
 3.9702000 1.00670
 3.9703000 1.00730
 3.9704000 1.02057
 3.9705000 1.03858
 3.9706000 0.999512
 3.9707000 0.985934
 3.9708000 1.01788
 3.9709000 1.01336
 3.9710000 1.00769
 3.9711000 0.996537
 3.9712000 1.01219
 3.9713000 1.00014
 3.9714000 1.00709
 3.9715000 1.01893
 3.9716000 0.993912
 3.9717000 1.00754
 3.9718000 1.00914
 3.9719000 0.986140
 3.9720000 1.16865
 3.9721000 1.26537
 3.9722000 1.16540
 3.9723000 0.988697
 3.9724000 0.971303
 3.9725000 1.02074
 3.9726000 0.995910
 3.9727000 1.00454
 3.9728000 1.01320
 3.9729000 1.00421
 3.9730000 1.00582
 3.9731000 1.01074
 3.9732000 0.998648
 3.9733000 0.998403
 3.9734000 1.00855
 3.9735000 1.00782
 3.9736000 1.00615
 3.9737000 1.00029
 3.9738000 1.00074
 3.9739000 1.01114
 3.9740000 1.00528
 3.9741000 0.999765
 3.9742000 1.00249
 3.9743000 1.01813
 3.9744000 1.01719
 3.9745000 0.995316
 3.9746000 1.00426
 3.9747000 1.01656
 3.9748000 1.02478
 3.9749000 1.03283
 3.9750000 0.972876
 3.9751000 0.992803
 3.9752000 1.02511
 3.9753000 1.01262
 3.9754000 1.00258
 3.9755000 1.00207
 3.9756000 1.00911
 3.9757000 1.01189
 3.9758000 1.00750
 3.9759000 1.01793
 3.9760000 1.02333
 3.9761000 1.00499
 3.9762000 1.00964
 3.9763000 1.01268
 3.9764000 0.995473
 3.9765000 1.01997
 3.9766000 1.04703
 3.9767000 0.989653
 3.9768000 1.05383
 3.9769000 1.06548
 3.9770000 0.991705
 3.9771000 1.01459
 3.9772000 1.00729
 3.9773000 0.997107
 3.9774000 1.01472
 3.9775000 1.00664
 3.9776000 0.998810
 3.9777000 1.02170
 3.9778000 1.01958
 3.9779000 0.998415
 3.9780000 1.02591
 3.9781000 1.02299
 3.9782000 1.00540
 3.9783000 1.00956
 3.9784000 1.00815
 3.9785000 1.01529
 3.9786000 1.00028
 3.9787000 1.00392
 3.9788000 1.03450
 3.9789000 1.01179
 3.9790000 1.01259
 3.9791000 1.00731
 3.9792000 1.01068
 3.9793000 1.01280
 3.9794000 1.00883
 3.9795000 1.00510
 3.9796000 1.00506
 3.9797000 1.00047
 3.9798000 0.989558
 3.9799000 0.988117
 3.9800000 1.00056
 3.9801000 1.00493
 3.9802000 0.997302
 3.9803000 1.01640
 3.9804000 1.01561
 3.9805000 1.00752
 3.9806000 1.01453
 3.9807000 1.01396
 3.9808000 1.00872
 3.9809000 1.00988
 3.9810000 1.03176
 3.9811000 1.00841
 3.9812000 1.00309
 3.9813000 1.00890
 3.9814000 1.01258
 3.9815000 1.00600
 3.9816000 1.00904
 3.9817000 1.01280
 3.9818000 1.00845
 3.9819000 1.01038
 3.9820000 1.01138
 3.9821000 1.01079
 3.9822000 1.01197
 3.9823000 1.00679
 3.9824000 1.00501
 3.9825000 1.01234
 3.9826000 1.00316
 3.9827000 1.00913
 3.9828000 1.01365
 3.9829000 1.01397
 3.9830000 1.00620
 3.9831000 1.00853
 3.9832000 1.01010
 3.9833000 1.00437
 3.9834000 1.01231
 3.9835000 1.01430
 3.9836000 1.00388
 3.9837000 1.00529
 3.9838000 1.00581
 3.9839000 1.01187
 3.9840000 1.00627
 3.9841000 1.00738
 3.9842000 1.01284
 3.9843000 1.01144
 3.9844000 1.00785
 3.9845000 1.00988
 3.9846000 1.01069
 3.9847000 1.00738
 3.9848000 1.00746
 3.9849000 1.00641
 3.9850000 1.00672
 3.9851000 1.00924
 3.9852000 1.00662
 3.9853000 1.01534
 3.9854000 1.01165
 3.9855000 1.00928
 3.9856000 1.01110
 3.9857000 1.00853
 3.9858000 1.01346
 3.9859000 1.01283
 3.9860000 1.01197
 3.9861000 1.01912
 3.9862000 1.01570
 3.9863000 1.00812
 3.9864000 1.01143
 3.9865000 1.01279
 3.9866000 1.01168
 3.9867000 1.01838
 3.9868000 1.01667
 3.9869000 1.02036
 3.9870000 1.02332
 3.9871000 1.00984
 3.9872000 1.01161
 3.9873000 1.00680
 3.9874000 1.00935
 3.9875000 1.02026
 3.9876000 1.02839
 3.9877000 1.01579
 3.9878000 1.02827
 3.9879000 1.01909
 3.9880000 1.01185
 3.9881000 1.00682
 3.9882000 1.00565
 3.9883000 1.00801
 3.9884000 1.00697
 3.9885000 1.00429
 3.9886000 1.01280
 3.9887000 1.01834
 3.9888000 1.00537
 3.9889000 1.01191
 3.9890000 1.01763
 3.9891000 1.00931
 3.9892000 1.01602
 3.9893000 1.00984
 3.9894000 1.00842
 3.9895000 1.01377
 3.9896000 1.01161
 3.9897000 1.00921
 3.9898000 1.01116
 3.9899000 1.01227
 3.9900000 1.01210
 3.9901000 1.01463
 3.9902000 1.01428
 3.9903000 1.01205
 3.9904000 1.01316
 3.9905000 1.01350
 3.9906000 1.00696
 3.9907000 1.01576
 3.9908000 1.03115
 3.9909000 1.00324
 3.9910000 1.04533
 3.9911000 1.03055
 3.9912000 1.01552
 3.9913000 1.01131
 3.9914000 1.01081
 3.9915000 1.01370
 3.9916000 1.00571
 3.9917000 1.00976
 3.9918000 1.01184
 3.9919000 1.01383
 3.9920000 1.00888
 3.9921000 1.00598
 3.9922000 1.01025
 3.9923000 1.00838
 3.9924000 1.01099
 3.9925000 1.00812
 3.9926000 1.01023
 3.9927000 1.01236
 3.9928000 1.00778
 3.9929000 1.01077
 3.9930000 1.00771
 3.9931000 1.00938
 3.9932000 1.01512
 3.9933000 1.01751
 3.9934000 1.02039
 3.9935000 1.01945
 3.9936000 1.02186
 3.9937000 1.00913
 3.9938000 1.01157
 3.9939000 1.01067
 3.9940000 1.00761
 3.9941000 1.01080
 3.9942000 1.00913
 3.9943000 1.02195
 3.9944000 1.04412
 3.9945000 1.01845
 3.9946000 1.04895
 3.9947000 1.02833
 3.9948000 1.00402
 3.9949000 1.00795
 3.9950000 1.00860
 3.9951000 1.00798
 3.9952000 1.00791
 3.9953000 1.01474
 3.9954000 1.01821
 3.9955000 1.01918
 3.9956000 1.02085
 3.9957000 1.01018
 3.9958000 1.00341
 3.9959000 1.00588
 3.9960000 1.01307
 3.9961000 1.01110
 3.9962000 1.03239
 3.9963000 1.04229
 3.9964000 1.04033
 3.9965000 1.04809
 3.9966000 1.01285
 3.9967000 1.00700
 3.9968000 1.01281
 3.9969000 1.00907
 3.9970000 1.01254
 3.9971000 1.01075
 3.9972000 1.01013
 3.9973000 1.01952
 3.9974000 1.02334
 3.9975000 1.02555
 3.9976000 1.03998
 3.9977000 1.02415
 3.9978000 1.02025
 3.9979000 1.01378
 3.9980000 1.02590
 3.9981000 1.04093
 3.9982000 1.01678
 3.9983000 1.02756
 3.9984000 1.01867
 3.9985000 1.02482
 3.9986000 1.02123
 3.9987000 1.01891
 3.9988000 1.01584
 3.9989000 1.01725
 3.9990000 1.02147
 3.9991000 1.01088
 3.9992000 1.01026
 3.9993000 1.01392
 3.9994000 1.01574
 3.9995000 1.01659
 3.9996000 1.01743
 3.9997000 1.01211
 3.9998000 1.01284
 3.9999000 1.01932
 4.0000000 1.02100
 4.0001000 1.02245
 4.0002000 1.02322
 4.0003000 1.01233
 4.0004000 1.02679
 4.0005000 1.06746
 4.0006000 1.04755
 4.0007000 1.04064
 4.0008000 1.05916
 4.0009000 1.01678
 4.0010000 1.01039
 4.0011000 1.03519
 4.0012000 1.03090
 4.0013000 1.04500
 4.0014000 1.03177
 4.0015000 1.01966
 4.0016000 1.01821
 4.0017000 1.02028
 4.0018000 1.02071
 4.0019000 1.01044
 4.0020000 1.02631
 4.0021000 1.01764
 4.0022000 1.00535
 4.0023000 1.00101
 4.0024000 1.01164
 4.0025000 1.02520
 4.0026000 1.02859
 4.0027000 1.03162
 4.0028000 1.03705
 4.0029000 1.02227
 4.0030000 1.02259
 4.0031000 1.02213
 4.0032000 1.02500
 4.0033000 1.02482
 4.0034000 1.01387
 4.0035000 1.04659
 4.0036000 1.04912
 4.0037000 1.06155
 4.0038000 1.06852
 4.0039000 1.03715
 4.0040000 1.02419
 4.0041000 1.02492
 4.0042000 1.01501
 4.0043000 1.02231
 4.0044000 1.02833
 4.0045000 1.03230
 4.0046000 1.05390
 4.0047000 1.04531
 4.0048000 1.02521
 4.0049000 1.02534
 4.0050000 1.02856
 4.0051000 1.01993
 4.0052000 1.03551
 4.0053000 1.07616
 4.0054000 1.06050
 4.0055000 1.08574
 4.0056000 1.07680
 4.0057000 1.02640
 4.0058000 1.02432
 4.0059000 1.02785
 4.0060000 1.02735
 4.0061000 1.02611
 4.0062000 1.03197
 4.0063000 1.03077
 4.0064000 1.03197
 4.0065000 1.02823
 4.0066000 1.02339
 4.0067000 1.04592
 4.0068000 1.04916
 4.0069000 1.02988
 4.0070000 1.01872
 4.0071000 1.02168
 4.0072000 1.01818
 4.0073000 1.06051
 4.0074000 1.08848
 4.0075000 1.09124
 4.0076000 1.10418
 4.0077000 1.03925
 4.0078000 1.02449
 4.0079000 1.03639
 4.0080000 1.04133
 4.0081000 1.04437
 4.0082000 1.07777
 4.0083000 1.06246
 4.0084000 1.04172
 4.0085000 1.03478
 4.0086000 1.01586
 4.0087000 1.03161
 4.0088000 1.04102
 4.0089000 1.04312
 4.0090000 1.03087
 4.0091000 1.05093
 4.0092000 1.13182
 4.0093000 1.06965
 4.0094000 1.02675
 4.0095000 1.03458
 4.0096000 1.03917
 4.0097000 1.05605
 4.0098000 1.07407
 4.0099000 1.04591
 4.0100000 1.04767
 4.0101000 1.06741
 4.0102000 1.05927
 4.0103000 1.03741
 4.0104000 1.05580
 4.0105000 1.05913
 4.0106000 1.05353
 4.0107000 1.05604
 4.0108000 1.06399
 4.0109000 1.05743
 4.0110000 1.05624
 4.0111000 1.07455
 4.0112000 1.05445
 4.0113000 1.07350
 4.0114000 1.06172
 4.0115000 1.05526
 4.0116000 1.05774
 4.0117000 1.05294
 4.0118000 1.05720
 4.0119000 1.05199
 4.0120000 1.05881
 4.0121000 1.07294
 4.0122000 1.12677
 4.0123000 1.18832
 4.0124000 1.36479
 4.0125000 1.19242
 4.0126000 0.984683
 4.0127000 1.07442
 4.0128000 1.23877
 4.0129000 1.12412
 4.0130000 1.08956
 4.0131000 0.977553
 4.0132000 0.782683
 4.0133000 1.47330
 4.0134000 1.08190
 4.0135000 0.690492
 4.0136000 0.602766
 4.0137000 1.16629
 4.0138000 1.25514
 4.0139000 1.10610
 4.0140000 1.12949
 4.0141000 1.32478
 4.0142000 1.04149
 4.0143000 0.958536
 4.0144000 1.09511
 4.0145000 1.08607
 4.0146000 1.13804
 4.0147000 1.10724
 4.0148000 1.08229
 4.0149000 1.20246
 4.0150000 1.20928
